x,y,c
266.043,136.061,1
170.017,40.0348,4
226.064,96.0475,3
287.023,157.042,0
243.001,113.016,1
101.032,371.038,2
253.025,123.019,1
299.025,169.039,0
132.023,2.0341,4
303.002,173.024,0
150.026,20.0176,4
154.05,24.0072,4
111.019,381.034,2
107.053,377.018,2
135.019,5.01178,4
116.049,386.01,2
226.059,96.0358,3
169.061,39.0131,4
175.008,45.0383,4
220.023,90,3
203.03,73.0077,3
174.041,44.0218,4
230.064,100.036,3
141.06,11.0194,4
283.044,153.006,1
162.004,32.0249,4
156.038,26.0156,4
160.03,30.0258,4
177.012,47.0393,4
233.051,103.044,1
214.054,84.0261,3
225.041,95.0494,3
142.032,12.0605,4
137.006,7.02008,4
145.012,15.034,4
301.047,171.038,0
178.043,48.0006,4
167.025,37.0402,4
151.04,21.0021,4
181.065,51.0085,4
107.039,377.025,2
186.021,56.0224,3
241.049,111.061,1
299.065,169.014,0
335.034,205.039,0
263.02,133.03,1
115.014,385.035,2
185.002,55.0613,3
189.003,59.0269,3
330.054,200.032,0
331.046,201.018,0
170.051,40.0467,4
283.007,153.036,1
299.031,169.05,0
198.057,68.0577,3
153.04,23.0625,4
145.022,15.0341,4
132.042,2.0592,4
138.01,8.01394,4
344.019,214.007,0
268.064,138.056,1
240.027,110.037,1
137.027,7.03874,4
144.001,14.06,4
55.0181,325.063,2
247.065,117.013,1
225.044,95.0332,3
293.001,163.003,0
309.053,179.01,0
239.05,109.02,1
127.021,397.061,2
212.004,82.0317,3
135.026,5.05534,4
269.046,139.036,1
216.064,86.0479,3
182.055,52.0168,3
160.036,30.046,4
178.06,48.0414,4
180.029,50.0472,4
237.052,107.036,1
148.027,18.0267,4
253.031,123.047,1
170.031,40.0385,4
187.057,57.0113,3
244.058,114.024,1
285.042,155.001,0
115.044,385.04,2
169.045,39.0559,4
219.013,89.0179,3
199.027,69.0448,3
135.025,5.05093,4
255.036,125.001,1
262.008,132.046,1
207.054,77.0066,3
224.027,94.0017,3
253.034,123.059,1
213.059,83.0536,3
249.032,119.02,1
274.001,144.028,1
159.04,29.0072,4
315.01,185.007,0
191.018,61.0652,3
227.049,97.0422,3
127.045,397.012,2
215.036,85.0385,3
282.01,152.041,1
339.036,209.005,0
162.031,32.0326,4
225.003,95.0643,3
229.038,99.0163,3
29.0398,299.025,2
179.01,49.05,4
348.056,218.051,0
117.061,387.01,2
197.053,67.0177,3
94.0089,364.061,2
184.041,54.0026,3
186.064,56.0478,3
122.037,392.065,2
271.063,141.008,1
162.02,32.049,4
191.01,61.0502,3
285.05,155.041,0
177.049,47.0071,4
179.043,49.0379,4
170.026,40.0175,4
55.0383,325.015,2
298.017,168.02,0
264.045,134.045,1
293.046,163.037,0
190.06,60.0348,3
185.047,55.0186,3
262.008,132.058,1
319.031,189.009,0
212.03,82.0359,3
212.061,82.0286,3
166.054,36.0136,4
229.051,99.0348,3
251.03,121.028,1
173.02,43.0089,4
77.0591,347.046,2
136.041,6.021,4
294.012,164.026,0
97.0519,367.035,2
86.0429,356.008,2
116.061,386.06,2
190.012,60.0384,3
185.059,55.0644,3
177.053,47.0467,4
311.016,181.042,0
114.003,384.003,2
312.02,182.037,0
189.041,59.0148,3
210.055,80.0341,3
211.021,81.029,3
128.048,398.02,2
225.055,95.0066,3
238.061,108.04,1
243.039,113.063,1
298.061,168.062,0
144.027,14.0082,4
145.027,15.0499,4
274.008,144.039,1
378.017,248.036,0
253.052,123.015,1
146.053,16.0148,4
273.024,143.053,1
188.061,58.0119,3
249.06,119.012,1
362.056,232.035,0
215.019,85.0165,3
261.002,131.021,1
163.015,33.0199,4
189.051,59.0288,3
193.03,63.0634,3
268.058,138.001,1
90.0388,360.032,2
263.053,133.06,1
121.009,391.02,2
123.014,393.052,2
79.0424,349.009,2
117.004,387.035,2
112.06,382.039,2
162.039,32.0482,4
218.008,88.0581,3
142.033,12.0425,4
71.0442,341.063,2
144.035,14.0314,4
204.006,74.0002,3
24.0387,294.017,2
267.058,137.02,1
191.046,61.0548,3
275.022,145.007,1
187.003,57.0313,3
128.03,398.059,2
289.06,159.023,0
100.065,370.03,2
240.039,110.056,1
161.045,31.0241,4
125.053,395.003,2
146.032,16.0581,4
236.05,106.017,1
250.013,120.001,1
199.04,69.011,3
149.02,19.0214,4
225.011,95.0508,3
194.037,64.0327,3
299.007,169.039,0
231.057,101.017,1
173.037,43.0603,4
172.019,42.0485,4
358.061,228.017,0
214.003,84.0488,3
157.063,27.0191,4
260.021,130.011,1
170.045,40.0556,4
214.043,84.0519,3
214.025,84.0117,3
289.003,159.061,0
131.035,1.0312,4
188.006,58.0109,3
176.061,46.0616,4
172.05,42.0358,4
114.019,384.013,2
187.008,57.0632,3
246.044,116.009,1
304.054,174.016,0
123.012,393.036,2
66.0146,336.035,2
81.004,351.046,2
343.001,213.059,0
225.046,95.0235,3
201.011,71.0379,3
143.003,13.0428,4
156.061,26.0134,4
186.017,56.048,3
150.042,20.0314,4
226.019,96.0051,3
262.03,132.046,1
251.045,121.055,1
142.011,12.0158,4
247.055,117.034,1
203.022,73.0447,3
194.043,64.0494,3
339.042,209.037,0
118.024,388.057,2
286.048,156.008,0
195.033,65.0551,3
116.005,386.059,2
151.054,21.0306,4
248.013,118.005,1
144.019,14.0052,4
261.044,131.04,1
245.059,115.06,1
185.022,55.0186,3
170.058,40.0308,4
204.06,74.0298,3
142,12.0652,4
181.015,51.0628,4
116.018,386.033,2
278.046,148.007,1
285.021,155.033,0
186.013,56.058,3
185.049,55.0104,3
245.033,115.027,1
137.025,7.0642,4
282.054,152.022,1
285.03,155.002,0
200.061,70.0394,3
141.003,11.0443,4
142.06,12.0345,4
186.022,56.0327,3
247.039,117.041,1
157.059,27.008,4
174.005,44.0303,4
210.047,80.0055,3
158.047,28.0187,4
89.0388,359.021,2
169.063,39.035,4
261.062,131.023,1
257.013,127.004,1
127.022,397.013,2
127.033,397.011,2
311.047,181.002,0
281.058,151.033,1
215.056,85.0053,3
117.037,387.023,2
127.016,397.017,2
282.022,152.046,1
184.024,54.0083,3
290.047,160.056,0
271.013,141.065,1
118.023,388.027,2
134.026,4.00574,4
122.031,392.035,2
217.01,87.0118,3
176.003,46.0279,4
168.038,38.055,4
317.049,187.062,0
203.064,73.0016,3
217.007,87.0443,3
181.048,51.0311,4
164.037,34.0141,4
149.02,19.0377,4
240.047,110.064,1
147.043,17.064,4
300.022,170.06,0
200.019,70.0341,3
255.02,125.016,1
227.054,97.0478,3
111.009,381.017,2
146.062,16.0468,4
240.048,110.001,1
192.037,62.0253,3
132.059,2.00054,4
173.06,43.0013,4
153.065,23.0088,4
239.035,109.056,1
162.013,32.0575,4
164.039,34.0252,4
182.026,52.0159,3
292.05,162.029,0
233.029,103.02,1
245.047,115.018,1
187.052,57.0232,3
159.01,29.0228,4
221.025,91.0549,3
274.006,144.057,1
107.016,377.037,2
197.04,67.0104,3
39.0129,309.036,2
223.053,93.042,3
129.016,399.054,2
232.001,102.063,1
133.054,3.0169,4
191.022,61.0157,3
139.038,9.01724,4
143.045,13.0099,4
57.0033,327.027,2
141.016,11.0513,4
255.01,125.027,1
268.01,138.02,1
305.047,175.061,0
285.03,155.064,0
259.027,129.025,1
136.017,6.02428,4
133.058,3.02452,4
231.02,101.046,1
144.03,14.0628,4
240.003,110.018,1
275.057,145.015,1
125.046,395.059,2
318.041,188.064,0
278.053,148.044,1
141.041,11.0104,4
82.0243,352.002,2
183.023,53.0316,3
49.0252,319.017,2
299.053,169.037,0
174.05,44.0239,4
62.0349,332.041,2
343.036,213.013,0
111.014,381.047,2
228.017,98.049,3
264.044,134.021,1
237.063,107.012,1
168.063,38.0272,4
255.045,125.057,1
236.042,106.056,1
183.011,53.0359,3
145.016,15.0531,4
333.016,203.003,0
192.042,62.0254,3
150.036,20.0197,4
140.032,10.0608,4
152.028,22.0583,4
137.058,7.04435,4
334.024,204.054,0
178.037,48.0056,4
140.036,10.0433,4
190.062,60.0364,3
173.059,43.0615,4
197.064,67.0028,3
351.056,221.001,0
201.064,71.0139,3
171.05,41.0252,4
150.038,20.0521,4
218.029,88.0279,3
290.003,160.064,0
137.051,7.05919,4
241.061,111.014,1
302.025,172.034,0
354.019,224.023,0
225.044,95.0346,3
111.029,381.002,2
120.057,390.011,2
219.059,89.0356,3
134.004,4.05187,4
150.005,20.0467,4
201.011,71.0044,3
207.056,77.0329,3
186.061,56.0586,3
109,379.033,2
198.048,68.0614,3
228.061,98.0286,3
191.06,61.005,3
181.037,51.027,4
82.0561,352.059,2
173.049,43.0213,4
144.061,14.0481,4
118.039,388.064,2
196.038,66.0304,3
162.021,32.0425,4
99.0016,369.001,2
118.053,388.016,2
144.055,14.013,4
268.056,138.042,1
108.037,378.064,2
258.043,128.007,1
159.065,29.0035,4
128.04,398.042,2
221.058,91.0258,3
190.018,60.0067,3
86.0131,356.058,2
313.057,183.023,0
245.022,115.005,1
237.005,107.003,1
157.03,27.0458,4
263.043,133.004,1
93.0084,363,2
146.007,16.029,4
271.005,141.04,1
141.038,11.0221,4
247.031,117.049,1
298.032,168.026,0
123.059,393.035,2
360.056,230.029,0
111.064,381.003,2
183.025,53.0198,3
157.047,27.0097,4
137.037,7.04052,4
70.0106,340.029,2
135.017,5.05724,4
162.039,32.0401,4
137.043,7.00681,4
175.046,45.0185,4
190.028,60.0646,3
251.063,121.004,1
177.008,47.0236,4
261.048,131.043,1
247.022,117.034,1
115.055,385.064,2
195.032,65.0634,3
333.011,203.062,0
147.048,17.0173,4
120.03,390.046,2
198.035,68.0057,3
258.004,128.004,1
136.06,6.02549,4
131.007,1.00353,4
266.057,136.036,1
163.028,33.0404,4
157.051,27.0106,4
244.015,114.032,1
87.0438,357.059,2
102.06,372.032,2
229.062,99.0585,3
260.046,130.024,1
245.061,115.062,1
254.027,124.048,1
188.047,58.0187,3
208.002,78.033,3
371.056,241.049,0
195.026,65.038,3
189.023,59.0429,3
178.003,48.037,4
80.015,350.061,2
153.041,23.0037,4
191.05,61.0475,3
205.004,75.031,3
206.005,76.0547,3
271.031,141.031,1
292.009,162.062,0
261.04,131.046,1
248.052,118.003,1
320.064,190.057,0
137.029,7.03432,4
284.027,154.062,0
70.0349,340.064,2
168.034,38.0048,4
296.022,166.044,0
206.01,76.0607,3
327.042,197.055,0
251.038,121,1
240.045,110.045,1
79.0621,349.059,2
173.027,43.0063,4
303,173.021,0
209.047,79.0619,3
217.056,87.0288,3
356.027,226.008,0
185.049,55.0458,3
208.044,78.0532,3
351.053,221.034,0
42.0053,312.052,2
302.008,172.01,0
199.018,69.0124,3
73.0449,343.048,2
228.033,98.0172,3
154.057,24.0169,4
263.037,133.011,1
187.03,57.0302,3
318.033,188.061,0
151.04,21.02,4
268.044,138.054,1
225.041,95.0122,3
173.026,43.0396,4
77.0355,347.034,2
151.063,21.0305,4
293.024,163.018,0
230.004,100.018,3
290.034,160.065,0
227.017,97.0345,3
175.014,45.0624,4
299.02,169.058,0
168.041,38.0073,4
211.015,81.0083,3
324.006,194.016,0
111.036,381.017,2
202.009,72.0197,3
71.0112,341.065,2
97.056,367.011,2
310.015,180.05,0
141.028,11.0398,4
272.044,142.006,1
203.006,73.0303,3
107.044,377.049,2
202.063,72.0294,3
172.003,42.0243,4
248.032,118.032,1
201.012,71.0261,3
152.059,22.0248,4
242.026,112.018,1
225.002,95.0186,3
165.041,35.0601,4
287.039,157.057,0
193.042,63.0085,3
224.002,94.0561,3
265.054,135.003,1
259,129.022,1
247.006,117.029,1
213.039,83.003,3
175.017,45.0108,4
166.064,36.0034,4
243.014,113.039,1
219.012,89.0476,3
152.027,22.053,4
179.063,49.0312,4
249.043,119.053,1
170.001,40.0082,4
268.019,138.004,1
255.024,125.019,1
140.053,10.0007,4
197.063,67.0305,3
227.002,97.0233,3
318.05,188.013,0
230.03,100.009,3
222.062,92.0192,3
281.064,151.029,1
336.044,206.008,0
222.013,92.0067,3
241.048,111.009,1
107.008,377.05,2
205.038,75.0318,3
191.042,61.0188,3
66.0082,336.026,2
127.008,397.028,2
218.038,88.0442,3
341.053,211.021,0
83.0456,353.038,2
126.02,396.026,2
121.024,391.057,2
207.002,77.0367,3
303.028,173.021,0
248.016,118.046,1
236.066,106.052,1
367.021,237.037,0
172.011,42.052,4
235.045,105.056,1
119.026,389.013,2
224.001,94.0246,3
191.039,61.0226,3
262.018,132.041,1
182.025,52.0644,3
118.012,388.031,2
151.014,21.0435,4
89.0115,359.064,2
195.064,65.0187,3
98.009,368.043,2
234.029,104.045,1
299.023,169.042,0
241.01,111.008,1
182.058,52.0202,3
190.06,60.0629,3
237.027,107.06,1
294.011,164.015,0
70.0361,340.047,2
368.042,238.029,0
293.006,163.034,0
214.018,84.0066,3
177.001,47.0258,4
308.019,178.044,0
150.054,20.0203,4
231.036,101.046,1
97.0172,367.047,2
305.013,175.058,0
229.003,99.0542,3
147.053,17.0073,4
266.015,136.006,1
287.04,157.043,0
238.004,108.026,1
168.008,38.0646,4
104.013,374.046,2
235.016,105.06,1
187.04,57.0285,3
322.031,192.059,0
156.061,26.0245,4
144.024,14.0372,4
224.046,94.0233,3
106.012,376.05,2
206.007,76.0123,3
262.043,132.065,1
292.004,162.065,0
129.03,399.05,2
257.053,127.061,1
204.056,74.0118,3
151.024,21.0383,4
207.019,77.0543,3
264.011,134.021,1
243.065,113.02,1
90.0089,360.039,2
203.007,73.0215,3
199.013,69.0557,3
164.016,34.0599,4
211.001,81.0066,3
225.023,95.0351,3
115.04,385.035,2
172.015,42.0125,4
209.045,79.0255,3
327.049,197.013,0
76.0145,346.058,2
257.01,127.049,1
114.044,384.064,2
121.048,391.005,2
240.062,110.061,1
197.057,67.0025,3
215.055,85.0227,3
297.041,167.027,0
197.05,67.0151,3
253.065,123.028,1
239.023,109.058,1
181.023,51.0396,4
140.006,10.0005,4
97.0451,367.02,2
231.022,101.003,1
173.051,43.0433,4
300.019,170.06,0
129.04,399.064,2
194.029,64.0394,3
198.064,68.0063,3
233.025,103.008,1
228.005,98.0012,3
240.019,110.033,1
113.005,383.025,2
315.023,185.046,0
135.047,5.03502,4
306.015,176.047,0
274.031,144.008,1
271.016,141.03,1
191.059,61.0281,3
257.008,127.007,1
218.023,88.0395,3
200.008,70.0426,3
288.051,158.032,0
202.057,72.0179,3
162.013,32.0219,4
257.051,127.032,1
177.058,47.0089,4
233.065,103.042,1
304.029,174.045,0
149.032,19.0046,4
256.027,126.062,1
160.04,30.0375,4
109.026,379.056,2
190.013,60.0104,3
214.044,84.0268,3
289.025,159.013,0
221.028,91.0496,3
229.011,99.0153,3
231.032,101.031,1
282.024,152.063,1
154.043,24.0269,4
266.06,136.029,1
239.023,109.057,1
186.002,56.0281,3
200.058,70.0058,3
157.037,27.0333,4
84.045,354.014,2
119.035,389.048,2
196.031,66.0192,3
63.0407,333.042,2
306.037,176.031,0
82.0171,352.041,2
197.017,67.0119,3
218.022,88.0076,3
92.0427,362.016,2
132.013,2.00514,4
287.058,157.011,0
204.006,74.0041,3
145.015,15.0541,4
140.035,10.0624,4
207.01,77.0474,3
200.062,70.0286,3
76.0455,346.019,2
266.041,136.005,1
290.005,160.043,0
136.051,6.02981,4
58.0477,328.05,2
212.02,82.051,3
217.057,87.0219,3
100.061,370.057,2
353.005,223.05,0
146.001,16.0521,4
347.009,217.048,0
278.018,148.056,1
136.049,6.02086,4
228.02,98.0649,3
231.055,101.009,1
168.065,38.0196,4
334.056,204.006,0
183.045,53.0259,3
99.0556,369.064,2
202.037,72.0022,3
118.042,388.06,2
299.063,169.028,0
230.016,100.008,3
66.0565,336.002,2
300.017,170.02,0
269.028,139.023,1
195.037,65.0379,3
207.005,77.0387,3
167.025,37.0605,4
267.023,137.023,1
172.044,42.0245,4
193.007,63.0254,3
110.046,380.004,2
297.017,167.046,0
309.005,179.013,0
236.039,106.031,1
158.001,28.0372,4
234.014,104.065,1
179.047,49.0001,4
229.039,99.0549,3
245.016,115.058,1
178.034,48.0244,4
88.0408,358.039,2
168.057,38.01,4
198.048,68.0026,3
136.032,6.01141,4
163.057,33.0016,4
93.0565,363.042,2
216.046,86.0488,3
167.01,37.0367,4
205.062,75.0107,3
152.014,22.023,4
314.034,184.001,0
234.004,104.061,1
266.016,136.063,1
192.018,62.0091,3
266.023,136.062,1
182.031,52.0119,3
179.024,49.0095,4
151.051,21.019,4
178.02,48.0299,4
193.055,63.0171,3
204.032,74.0196,3
227.065,97.0326,3
191.004,61.0216,3
209.005,79.025,3
144.061,14.05,4
236.044,106.036,1
236.045,106.046,1
138.01,8.06205,4
132.048,2.04526,4
204.05,74.009,3
173.006,43.0538,4
157.009,27.0071,4
259.046,129.008,1
153.057,23.0302,4
162.019,32.0595,4
227.03,97.0238,3
176.04,46.0052,4
196.033,66.0417,3
228.033,98.0146,3
191.007,61.0487,3
202.002,72.0609,3
194.002,64.0042,3
128.041,398.052,2
300.021,170.027,0
215.021,85.0356,3
178.047,48.015,4
212.06,82.0247,3
111.035,381.053,2
158.054,28.0015,4
195.004,65.042,3
228.031,98.0425,3
157.054,27.0337,4
267.051,137.065,1
81.0464,351.056,2
294.009,164.04,0
304.022,174.046,0
276.007,146.048,1
230.026,100.053,3
271.061,141.049,1
155.008,25.0404,4
131.051,1.04367,4
236.041,106.053,1
217.002,87.0339,3
150.028,20.0362,4
260.025,130,1
299.02,169.009,0
184.061,54.0001,3
177.032,47.0217,4
309.018,179.03,0
134.02,4.0567,4
187.015,57.0013,3
172.027,42.006,4
71.0149,341.028,2
159.054,29.0271,4
234.026,104.06,1
175.03,45.0052,4
290.046,160.002,0
182.06,52.0055,3
254.015,124.051,1
298.061,168.038,0
165.058,35.062,4
281.038,151.025,1
196.06,66.0611,3
245.037,115.022,1
203.024,73.0507,3
254.028,124.005,1
134.005,4.05758,4
188.003,58.057,3
261.061,131.035,1
173.031,43.0064,4
219.061,89.0013,3
219.005,89.0581,3
105.059,375.034,2
156.062,26.0585,4
196.045,66.0571,3
292.004,162.026,0
223.001,93.0337,3
145.002,15.0523,4
274.043,144.039,1
251.022,121.016,1
225.048,95.0098,3
148.048,18.0293,4
100.046,370.005,2
191.042,61.0259,3
327.039,197.057,0
226.045,96.0267,3
232.019,102.052,1
42.0111,312.065,2
104.046,374.062,2
276.011,146.033,1
297.053,167.017,0
141.016,11.0031,4
210.057,80.0148,3
177.059,47.0352,4
186.009,56.0615,3
88.052,358.021,2
299.045,169.052,0
235.028,105.018,1
173.052,43.0363,4
122.055,392.05,2
115.043,385.044,2
217.063,87.005,3
157.061,27.0326,4
152.06,22.0343,4
302.017,172.011,0
238.005,108.03,1
170.065,40.048,4
106.063,376.031,2
239.024,109.033,1
238.047,108.023,1
176.064,46.0127,4
36.0137,306.042,2
244.034,114.063,1
56.0231,326.001,2
51.0287,321.053,2
174.005,44.0058,4
87.0023,357.039,2
195.006,65.0536,3
222.051,92.0337,3
240.004,110.007,1
235.055,105.007,1
243.024,113.022,1
121.031,391.06,2
24.0164,294.055,2
218.031,88.0492,3
127.021,397.024,2
197.012,67.0331,3
104.046,374.031,2
215.054,85.002,3
235.003,105.006,1
327.064,197.034,0
165.009,35.0567,4
272.025,142.051,1
284.013,154.01,0
114.008,384.058,2
201.032,71.0123,3
174.011,44.0564,4
231.061,101.038,1
195.008,65.0592,3
267.018,137.051,1
153.039,23.0263,4
126.059,396.062,2
263.063,133.03,1
302.05,172.032,0
152.051,22.0356,4
120.051,390.046,2
153.05,23.0036,4
297.046,167.016,0
181.025,51.0632,4
191.053,61.0119,3
172.022,42.058,4
196.049,66.0197,3
136.048,6.04547,4
220.063,90.0247,3
229.018,99.0501,3
198.059,68.0493,3
95.053,365.065,2
202.003,72.0279,3
97.0385,367.044,2
184.059,54.0122,3
163.033,33.019,4
301.044,171.044,0
323.004,193.006,0
119.064,389.022,2
233.008,103.033,1
270.058,140.031,1
200.05,70.0382,3
71.0409,341.028,2
141.006,11.0112,4
120,390.024,2
220.035,90.0091,3
302.018,172.025,0
83.0162,353.014,2
235.058,105,1
157.01,27.0198,4
230.008,100.008,3
133.021,3.02348,4
243.047,113.012,1
174.049,44.0084,4
222.013,92.037,3
174.022,44.0296,4
159.061,29.0525,4
149.031,19.0267,4
286.048,156.02,0
200.011,70.0117,3
102.065,372.033,2
176.036,46.0516,4
183.025,53.0476,3
206.024,76.0648,3
122.004,392.034,2
253.029,123.044,1
75.0336,345.016,2
80.0067,350.013,2
179.055,49.0447,4
295.016,165.004,0
247.012,117.062,1
192.051,62.0398,3
221.003,91.0653,3
189.007,59.0459,3
154.005,24.0453,4
269.039,139,1
227.025,97.0591,3
99.0602,369.01,2
184.035,54.0382,3
166.017,36.0343,4
284.056,154.015,0
172.042,42.0527,4
207.055,77.0158,3
206.038,76.0463,3
293.063,163.041,0
188.016,58.0515,3
112.062,382.027,2
298.033,168.039,0
212.061,82.049,3
260.045,130.019,1
240.035,110.049,1
141.002,11.0253,4
229.006,99.0382,3
200.059,70.0605,3
150.003,20.0548,4
181.001,51.0243,4
258.014,128.046,1
249.02,119.063,1
130.004,0.053177,4
285.041,155.016,0
202.006,72.021,3
168.035,38.0445,4
135.015,5.00826,4
101.01,371.06,2
224.002,94.0274,3
130.029,0.002773,4
243.036,113.02,1
327.028,197.039,0
231.046,101.022,1
154.018,24.0394,4
153.048,23.0495,4
149.064,19.0326,4
152.053,22.0369,4
208.001,78.0175,3
76.0605,346.065,2
148.041,18.0469,4
193.024,63.0477,3
137.055,7.01584,4
257.003,127.051,1
166.023,36.0013,4
130.035,0.055962,4
115.035,385.029,2
189.038,59.0114,3
74.0256,344.03,2
139.028,9.03227,4
206.011,76.0038,3
225.032,95.0196,3
139.004,9.02235,4
213.009,83.0218,3
169.019,39.0127,4
44.0346,314.03,2
220.048,90.0444,3
94.0067,364.018,2
209.042,79.0404,3
187.019,57.0614,3
199.061,69.0229,3
113.033,383.013,2
138.002,8.00807,4
214.048,84.032,3
130.03,0.032017,4
257.015,127.052,1
176.056,46.0067,4
123.055,393.029,2
146.006,16.0574,4
190.036,60.0154,3
273.024,143.012,1
176.056,46.0564,4
170.013,40.0221,4
171.057,41.0454,4
264.061,134.011,1
250.019,120.02,1
261.018,131.028,1
150.056,20.0472,4
186.037,56.0309,3
259.018,129.065,1
172.029,42.0573,4
239.052,109.009,1
231.033,101.002,1
182.033,52.0309,3
244.008,114.044,1
235.021,105.001,1
257,127.014,1
348.025,218.008,0
260.046,130.042,1
106.038,376.051,2
182.006,52.0014,3
261.019,131.005,1
199.044,69.0579,3
229.032,99.0384,3
185.013,55.0103,3
188.016,58.0236,3
101.046,371.039,2
270.049,140.029,1
213.009,83.0148,3
207.063,77.0207,3
330.048,200.064,0
48.0482,318.048,2
211.021,81.0181,3
279.037,149.05,1
196.042,66.0233,3
170.033,40.0162,4
226.043,96.0438,3
72.0102,342.017,2
286.035,156.038,0
83.02,353.047,2
223.02,93.0462,3
196.063,66.0335,3
124.033,394.028,2
70.0352,340.028,2
201.019,71.0429,3
199.003,69.0557,3
225.019,95.0484,3
155.006,25.0395,4
182.038,52.0041,3
306.033,176.011,0
175.031,45.0056,4
179.023,49.0354,4
175.009,45.032,4
190.053,60.0597,3
298.055,168.039,0
156.02,26.0371,4
261.018,131.004,1
192.043,62.0603,3
208.02,78.007,3
282.043,152.029,1
211.061,81.0323,3
238.029,108.013,1
332.025,202.046,0
156.056,26.0523,4
221.002,91.0284,3
118.028,388.064,2
324.063,194.025,0
240.023,110.041,1
132.059,2.02166,4
125.057,395.036,2
304.02,174.022,0
203.041,73.0633,3
199.025,69.0103,3
253.062,123.061,1
182.005,52.0173,3
38.0379,308.019,2
81.0127,351.043,2
326.021,196.005,0
224,94.0303,3
238.039,108.016,1
131.044,1.00109,4
201.018,71.0205,3
173.04,43.0507,4
344.02,214.054,0
264.055,134.005,1
194.01,64.0267,3
234.053,104.04,1
312.041,182.059,0
83.0378,353.03,2
209.033,79.0043,3
153.038,23.0383,4
176.06,46.065,4
263.017,133.025,1
49.0544,319.003,2
126.062,396.034,2
237.012,107.03,1
284.008,154.05,0
258.017,128.011,1
129.053,399.056,2
171.039,41.0386,4
165.023,35.0114,4
241.02,111.049,1
114.041,384.042,2
156.059,26.0244,4
164.023,34.036,4
263.032,133.022,1
93.0489,363.054,2
328.028,198.044,0
266.008,136.049,1
146.047,16.0603,4
239.005,109.024,1
171.051,41.0224,4
271.028,141.035,1
115.031,385.045,2
265.021,135.02,1
145.025,15.0246,4
358.065,228.017,0
111.021,381.013,2
121.052,391.011,2
288.028,158.009,0
313.03,183.044,0
192.017,62.0379,3
339.062,209.059,0
384.006,254.019,0
152.029,22.02,4
184.056,54.0635,3
282.045,152.032,1
227.059,97,3
184.052,54.0391,3
229.024,99.0291,3
240.03,110.002,1
212.032,82.0263,3
190.028,60.0445,3
227.006,97.0027,3
290.028,160.032,0
179.035,49.0391,4
184.055,54.0204,3
207.052,77.0471,3
234.019,104.059,1
238.011,108.035,1
206.019,76.038,3
156.054,26.0204,4
129.05,399.035,2
230.03,100.037,3
193.034,63.0177,3
124.024,394.053,2
207.031,77.0085,3
187.041,57.0318,3
149.01,19.002,4
